9785,Mashiro Iro Symphony: *mutsu-no-hana,2011,11,466,
9786,Monster Guardians,2001,4,15,
9787,Kangokutou Mary Skelter,2016,4,273,
9788,An American Tail: Fievels Gold Rush,2002,2,235,
9789,Sunday vs Magazine Shuuketsu! Choujou Daikessen,2009,10,15,
9790,Diabolik Lovers: More Blood,2013,11,326,
9791,Magna Carta Portable,2006,4,56,
9792,Swords,2010,10,35,T
9793,Super Dodgeball Brawlers (jp sales),2008,1,221,
9794,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,2007,4,131,
9795,Crazy Chicken: Star Karts,2008,3,435,E
9796,M&Ms Shell Shocked,2001,9,503,
9797,7 Wonders: Treasures of Seven,2011,5,197,
9798,K-On! After School Live!! HD Ver.,2012,9,9,
9799,Metal Gear Solid: The Essential Collection (JP sales),2007,11,15,
9800,Rise of Nations: Rise of Legends,2006,12,2,T
9801,The Void,2008,11,504,
9802,3D Baseball,1996,1,150,
9803,Supreme Ruler: Cold War,2011,12,322,RP
9804,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,2007,6,391,
9805,First Queen: Ornic Senki,1994,4,275,
9806,Dream C Club Zero,2011,8,57,
9807,Shining Stars,2008,9,206,
9808,Tail Concerto,1998,11,26,
9809,James Pond: Codename Robocod,2005,2,96,
9810,Yumis Odd Odyssey,2013,2,270,E
9811,Night Head: The Labyrinth,1995,11,505,
9812,Emma at the Farm,2008,11,272,E
9813,Utawarerumono Portable,2009,4,328,
9814,EverBlue 2,2002,11,13,E
9815,Gaia Saver Hero Saidai no Sakusen,1994,4,56,
9816,Kevin Van Dam: Big Bass Challenge,2010,1,73,
9817,Sacra Terra: Angelic Night,2011,5,197,T
9818,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,2009,11,78,
9819,Safari Adventures: Africa,2007,11,309,E
9820,Hakuoki Zuisouroku Omokage Hana,2015,9,326,
9821,Clever Kids: Pirates,2008,6,165,
9822,Junior Island Adventure,2011,5,102,E
9823,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,2006,6,357,
9824,Yumeiro Patissiere: My Sweets Cooking,2010,8,15,
9825,Championship Manager Season 01/02,2001,1,22,
9826,Barbie and Her Sisters Puppy Rescue,2015,9,26,E
9827,A Good Librarian Like a Good Shepherd: Library Party,2015,9,437,
9828,Electroplankton,2005,6,1,E
9829,Medarot 9: Kabuto Ver. / Kuwagata Ver.,2015,4,140,
9830,Anglers Club: Ultimate Bass Fishing 3D,2011,1,57,E
9831,PowerSlave,1996,7,150,
9832,Maximum Racing: Drag & Stock Racer,2010,3,129,
9833,Project Gotham Racing 2 (JP weekly sales),2003,9,2,
9834,CT Special Forces,2002,9,446,T
9835,FIFA World Cup: Germany 2006,2006,1,7,E
9836,Nancy Drew: Alibi In Ashes,2011,11,506,E
9837,Jewel Master: Cradle of Rome,2008,5,145,E
9838,Crash Time: Autobahn Pusuit,2008,3,77,
9839,Zoo Tycoon,2001,12,2,
9840,Earthworm Jim 2,2002,2,24,E
9841,Dungeon Maker: Hunting Ground,2006,4,399,E10+
9842,Fritz Chess,2009,12,41,
9843,QUIZ PARTY,2012,6,1,
9844,Kings Quest: The Complete Collection,2016,11,5,E10+
9845,Tamagotchi no Doki Doki Dream Omisecchi,2013,8,26,
9846,Toushin Toshi,2014,4,507,
9847,Suujin Taisen,2007,12,1,
9848,Street Supremacy,2005,3,15,E
9849,Best Friends Tonight,2010,6,6,E10+
9850,Diabolik Lovers: Lunatic Parade,2016,11,326,
9851,River King: Mystic Valley (jp sales),2007,1,69,
9852,Beyond the Labyrinth,2012,4,15,
9853,.hack: Sekai no Mukou ni + Versus,2012,9,26,
9854,Disney Sports Soccer,2002,1,15,E
9855,Cooking Mama 5: Bon Appetit!,2013,8,493,
9856,Mame Goma: Honobo no Nikki,2007,8,281,
9857,Looney Tunes: Galactic Sports,2015,9,4,
9858,Disney's Hide & Sneak,2003,9,13,
9859,Astonishia Story,2006,4,6,E10+
9860,Nobunaga no Yabou: Kakushin with Power-Up Kit,2008,12,48,
9861,Raw Danger!,2006,9,12,
9862,Monster Rancher Hop-A-Bout,2000,9,48,
9863,Hajime no Ippo: The Fighting! (2014),2014,1,26,
9864,Custom Beat Battle: Draglade 2,2008,10,26,
9865,The Sims 2: Glamour Life Stuff,2006,8,7,T
9866,Gotouchi Kenkei DS,2006,6,133,
9867,Bikkuriman Daijiten,2007,6,509,
9868,Accel World: Ginyoku no Kakusei,2012,11,26,
9869,Elf Bowling 1 & 2,2005,1,155,
9870,Mystery Case Files: Ravenhearst,2007,5,79,
9871,Agatha Christies The ABC Murders,2016,11,373,T
9872,GunGriffon: Allied Strike,2004,8,2,T
9873,Yuusha Shisu.,2016,4,131,
9874,Vitamin X Evolution,2008,11,57,
9875,Saru! Get You! SaruSaru Daisakusen,2007,2,4,
9876,PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!,2015,9,26,
9877,Arthur and the Invisibles,2007,11,11,
9878,One Piece: Daikaizoku Coliseum,2016,10,26,
9879,The Flintstones: Big Trouble in Bedrock,2001,2,325,
9880,RACE On,2009,3,285,E
9881,PopCap Arcade Vol 2,2009,6,212,E10+
9882,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,2010,6,510,
9883,Silverlicious,2012,9,179,E
9884,Majesty 2: The Fantasy Kingdom Sim,2009,8,322,
9885,Smart Girls Winter Wonderland,2008,6,290,E
9886,BeatMania IIDX 14 Gold,2008,8,15,
9887,Castlevania: Lords of Shadow - Reverie,2011,9,15,
9888,Sengoku Otome: Legend Battle,2016,9,102,
9889,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,1996,6,511,
9890,Toriko: Ultimate Survival,2013,9,26,
9891,The Binding of Isaac,2012,9,102,
9892,Vegas Casino,2007,6,309,T
9893,Maximum Racing: GP Classic Racing,2010,3,129,E
9894,Madou Monogatari,1998,4,88,
9895,Tork: Prehistoric Punk,2005,2,2,E
9896,Togainu no Chi: True Blood,2008,11,156,
9897,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,2012,11,57,
9898,Chicken Shoot 2,2005,11,83,E10+
9899,SuperCar Challenge,2009,3,161,
9900,River City Super Sports Challenge,2010,1,221,T
9901,Flipper Critters,2007,8,235,E
9902,Sea Park Tycoon,2010,8,283,E
9903,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,2008,6,391,
9904,Underground Pool,2007,1,290,E
9905,Jikandia: The Timeless Land,2010,4,326,T
9906,Classic Dungeon: Fuyoku no Masoujin,2010,4,131,
9907,Travel Coach: Europe 1,2008,6,371,
9908,Toy Shop,2008,8,35,E
9909,Rampo,1995,11,9,
9910,Montessori Music,2008,6,59,E
9911,Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,2016,4,140,
9912,My Pet Shop (JP sales),2008,8,16,
9913,Hallowed Legends: Samhain,2011,11,79,
9914,Ebikore Photo Kano Kiss ,2015,9,274,
9915,Exstetra,2013,4,239,
9916,Beastly,2011,6,102,E10+
9917,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,2010,8,15,
9918,Rome: Total War - Gold Edition,2006,12,9,T
9919,Summer Athletics 2009,2009,1,512,
9920,Hiiro no Kakera 2: Hisui no Shizuku,2007,11,326,
9921,Sorcery Saga: The Curse of the Great Curry God,2013,4,69,T
9922,Big Hero 6: Battle in the Bay,2014,9,179,
9923,Cabelas Big Game Hunter: Pro Hunts,2014,7,5,T
9924,King Arthur II,2011,12,322,
9925,Dance Factory,2006,9,34,E
9926,Jig-A-Pix: Wild World,2009,5,204,E
9927,Totally Spies!,2005,2,11,
9928,DragonHeart: Fire & Steel,1996,9,31,
9929,Nishijin Pachinko Monogatari 2,1996,6,513,
9930,Combat Mission: Shock Force,2007,12,322,T
9931,The Legend of Heroes III: Song of the Ocean,2006,4,26,E10+
9932,Mushihimesama Futari Ver 1.5,2009,7,372,
9933,Mahjong 300,2011,5,197,
9934,Toaru Majutsu no Kagaku no Ensemble,2013,11,26,
9935,Doodle Hex,2008,5,112,
9936,Men of War,2009,12,12,M
9937,Brothers Conflict: Brilliant Blue,2013,11,326,
9938,Garfield: A Tale of Two Kitties,2006,2,103,E
9939,Fullmetal Alchemist: Brotherhood,2006,9,102,
9940,Eyeshield 21: Field Saikyou no Senshi Tachi,2007,4,1,
9941,To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,2008,11,215,
9942,House M.D.,2010,11,51,T
9943,Ultimate Block Party,2004,5,12,E
9944,thinkSMART FAMILY!,2010,6,235,E
9945,Last Escort: Club Katze,2010,11,57,
9946,Infinite Stratos 2: Ignition Hearts,2014,11,370,
9947,Konami Classics Series: Arcade Hits,2007,6,15,E10+
9948,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,2010,11,458,
9949,Playmobil Top Agents,2010,9,279,E10+
9950,Otometeki Koi Kakumei * Love Revo,2006,11,484,
9951,Super Meat Boy: Ultra Edition!,2011,2,102,
9952,Otomedius Gorgeous,2008,7,15,
9953,Egg Mania: Eggstreme Madness,2002,5,191,E
9954,Alter Ego,1985,8,5,T
9955,Demon Gaze 2,2014,4,483,
9956,Zero Escape: Virtues Last Reward,2012,11,69,M
9957,Darkstalkers Resurrection,2013,10,13,T
9958,Highschool Terra Story,1998,11,514,
9959,East India Company Collection,2010,6,322,T
9960,Emergency! Disaster Rescue Squad,2009,8,163,
9961,Neverwinter Nights,2002,4,11,T
9962,Suggoi! Arcana Heart 2,2009,10,262,
9963,Crazy Machines,2008,5,240,
9964,Great Edo Blacksmith,2014,11,131,
9965,Mother Goose no Himitsu no Yakata,2011,11,515,
9966,Bella Sara 2 - The Magic of Drasilmare,2013,11,128,
9967,Winning Post 7 2009,2009,1,48,
9968,Puzzle & Action: Tant-R,1994,6,9,
9969,Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,2015,4,273,
9970,Kekkaishi: Kokubourou Shuurai,2008,9,26,
9971,Galleon: Islands of Mystery,2004,9,113,T
9972,Shugo Chara! Amunonijiro Chara Change,2008,9,15,
9973,World Sports Competition,2009,1,67,
9974,Renai 0 Kilometer,2013,11,78,
9975,Far East of Eden Shinden,1995,10,67,
9976,Tantei Jinguuji Saburo DS: Kienai Kokoro,2008,11,221,
9977,Sunny Garcia Surfing,2001,1,6,E
9978,Reco Love: Blue Ocean,2016,11,274,
9979,Lock On: Modern Air Combat,2003,8,6,E
9980,MotorHead,1998,3,271,
9981,StormLover,2010,11,57,
9982,Rugby League Live 3,2015,9,343,E
9983,Gensou Suikoden I & II,2006,4,15,
9984,Gloria Union,2011,4,89,
9985,Eyeshield 21: DevilBats DevilDays,2006,4,1,
9986,Jyuzaengi: Engetsu Sangokuden,2012,9,326,
9987,OZMAFIA!! -vivace-,2015,11,500,
9988,Rabbids Land,2012,6,6,E10+
9989,Shin Sangoku Musou Online: Kamishou Ranbu,2010,9,48,
9990,Dancing Blade II: Tears of Eden,1999,11,15,
9991,New Tokyo Legacy: Operation Babel,2015,4,370,
9992,Kokoro no Kokoron,2011,6,26,
9993,BeatMania IIDX 13: DistorteD,2007,8,15,
9994,Take On Helicopters,2011,8,102,T
9995,Hiiro no Kakera 3: Aoikuro no Kusabi,2008,11,326,
9996,Power Rangers Super Megaforce ,2014,9,26,E10+
9997,Higurashi no Naku Koro ni Iki,2015,9,437,
9998,Go! Go! Hypergrind,2003,1,89,
9999,Keshisasu-Kun: Battle Kas-tival,2010,9,15,
10000,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,2011,6,26,
10001,Peak Performance,1997,3,40,
10002,Homeworld 2,2003,12,24,T
10003,Gudetama: Hanjuku de Tanomuwa,2015,9,140,
10004,DokiDoki Majo Shinpan! 2,2008,11,230,
10005,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,2012,11,121,
10006,S.L.A.I.: Steel Lancer Arena International,2005,8,15,T
10007,Nacho Libre,2006,9,35,E10+
10008,Zoboomafoo: Leapin Lemurs!,2001,9,516,
10009,Dennou Senki Virtual-On Force,2010,10,9,
10010,Who Wants to be a Millionaire: 1st Edition,2007,6,6,
10011,Nettou! Powerful Koushien,2010,1,15,
10012,Graffiti Kingdom,2004,4,12,E
10013,Paragon,2016,9,517,
10014,Armored Core SL: Silent Line Portable,2009,8,232,
10015,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,2008,11,215,
10016,Lethal Enforcers I & II,1996,7,15,
10017,Bubble Bobble Evolution,2006,5,69,E
10018,Klonoa 2: Dream Champ Tournament,2002,2,26,E
10019,Minna no Golf Jou Vol.1,2007,1,4,
10020,Super Collapse! II,2004,5,35,
10021,Ducati World Racing Challenge,2001,3,31,E
10022,Golden Nugget Casino / Texas Hold Em Double Pack,2005,6,35,
10023,Popn Music 14 Fever!,2007,6,15,
10024,Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,2010,4,248,
10025,Bus Simulator 16,2016,8,287,
10026,Knights of Honor,2004,12,518,E10+
10027,Touhou Genso Rondo: Bullet Ballet,2016,7,131,E10+
10028,Lux-Pain (JP sales),2008,11,69,
10029,Away: Shuffle Dungeon,2008,4,35,E10+
10030,Big Mountain 2000,1998,1,158,
10031,Starshot: Space Circus Fever,1998,2,52,
10032,Charlie Blasts Territory,1999,9,191,
10033,Senko no Ronde DUO,2010,10,519,
10034,Mega Minis Volume 2,2011,6,4,
10035,CIMA: The Enemy,2003,4,215,E
10036,Tokimeki Memorial Girls Side 1st Love Plus,2009,11,15,
10037,Katekyoo Hitman Reborn! Kizuna no Tag Battle,2010,10,215,
10038,The Inner World,2013,11,520,
10039,Code Geass: Hangyaku no Lelouch,2007,9,26,
10040,Dream Girl Premier,2015,6,78,
10041,Daibakushou: Jinsei Gekijou,1995,6,93,
10042,Hudson x GReeeeN Live!? DeeeeS!?,2010,6,67,
10043,Marble Madness / Klax,2005,5,83,E
10044,Downstream Panic!,2008,9,11,
10045,Suzumiya Haruhi no Chokuretsu,2009,11,9,
10046,Boot Camp Academy,2010,9,73,E10+
10047,DJ Max Portable 3,2010,6,480,E10+
10048,The Idolmaster: Gravure For You! Vol. 5,2012,6,26,
10049,S.Y.K Renshouden,2010,11,326,
10050,Pet Alien: An Intergalactic Puzzlepalooza,2007,9,103,E
10051,Empire Earth II,2005,12,24,T
10052,Codename: Panzers Cold War,2009,12,11,T
10053,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,2011,11,326,
10054,D.C.I.F.: Da Capo Innocent Finale,2009,11,521,
10055,Konpeki no Kantai,1995,12,227,
10056,Galaxy Angel II: Mugen Kairou no Kagi,2007,12,321,
10057,Nectaris: Military Madness,1998,12,67,
10058,Tenka-bito,2006,12,9,
10059,BRAHMA Force: The Assault on Beltlogger 9,1996,7,40,
10060,Hot Pixel,2007,5,11,T
10061,Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,2009,9,200,
10062,Story Hour: Adventures,2008,11,83,E
10063,Samurai Spirits: Tenkaichi Kenkakuden,2006,10,249,
10064,Robo Pit,1995,10,523,
10065,Muv-Luv Alternative: Total Eclipse,2013,8,370,
10066,R-Type III: The Third Lightning,2004,7,83,E
10067,Phantasy Star Online 2: Episode 3 Deluxe Package,2015,9,9,
10068,Kisuato,2015,11,499,
10069,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,2016,6,26,
10070,Heathcliff! The Fast and the Furriest,2010,3,218,E
10071,Blokus Portable: Steambot Championship,2006,5,35,E
10072,Parfait,2015,11,499,
10073,Hakuouki,2008,11,326,
10074,"Princess Natasha: Student, Secret Agent, Princess",2006,9,83,
10075,Atomic Betty,2005,5,11,E
10076,Monster Hunter Frontier Online: Season 10,2011,4,13,
10077,Street Jam Basketball,2004,1,83,E
10078,Master of Monsters: Disciples of Gaia,1997,12,94,
10079,Armored Core: Last Raven Portable,2010,8,232,T
10080,Virtual Pool: Tournament Edition,2005,1,62,E
10081,Nippon no Asoko de,2008,6,4,
10082,MapleStory DS,2010,4,524,
10083,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,2015,8,239,
10084,Popeye: Rush for Spinach,2005,2,11,E
10085,HappinessCharge PreCure! Kawarun Collection,2014,6,26,
10086,Blue Breaker: Ken Yorimo Hohoemi o,1996,4,244,
10087,BeatMania IIDX 15: DJ Troopers,2008,8,15,
10088,Planet of the Apes,2001,9,6,E
10089,GTR Evolution,2008,3,11,E
10090,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,2011,6,102,
10091,Drake & Josh: Talent Showdown,2007,11,29,
10092,Hissatsu Pachinko Collection 3,1995,6,247,
10093,Oumagatoki: Kaidan Romance,2012,9,515,
10094,Mahjong Kakutou Club: Zenkoku Taisenban,2006,6,15,
10095,Sins of a Solar Empire,2008,12,112,T
10096,Hayate no Gotoku! Nightmare Paradise,2009,11,15,
10097,Nanashi no Game Me,2009,9,16,
10098,Boulder Dash: Rocks!,2007,5,425,
10099,DICE: DNA Integrated Cybernetic Enterprises,2005,7,26,E10+
10100,Megpoid the Music#,2013,6,430,
10101,Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,2007,9,26,
10102,Nisekoi: Yomeiri!?,2014,11,15,
10103,Grid Runner,1996,9,18,
10104,Saihai no Yukue,2008,12,48,
10105,Metal Dungeon,2002,4,362,T
10106,Phoenix Wright: Ace Attorney Trilogy,2014,11,13,T
10107,Guitar Freaks V & DrumMania V,2006,8,15,
10108,Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,2009,11,37,
10109,Triple Pack: Xbox Live Arcade Compilation,2011,6,2,T
10110,Commander: Conquest of the Americas,2010,12,322,T
10111,Gekido Advance: Kintaros Revenge,2002,9,83,T
10112,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,2015,6,26,
10113,Power Poke Dash,2006,1,15,
10114,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,2009,6,57,
10115,Detective Opera: Milky Holmes 2,2012,11,525,
10116,Blaze Union: Story to Reach the Future,2010,4,335,
10117,Harukanaru Toki no Naka de 6,2015,9,48,
10118,Jikkyou Powerful Pro Baseball Heroes,2016,9,15,
10119,Battlefield 1942: The WW II Anthology,2004,7,7,
10120,Race Driver 2006,2006,3,34,T
10121,Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna,2010,11,78,
10122,Buffy the Vampire Slayer: Wrath of the Darkhul King,2003,9,29,T
10123,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,2011,6,102,
10124,The Great Mystery Hidden Object Package 5,2015,11,145,
10125,Resident Evil: Umbrella Corps,2016,9,13,
10126,Roadsters,2000,3,104,
10127,DeathSmiles II,2010,7,372,
10128,Calcio Bit,2006,1,1,
10129,Whiteout,2002,3,15,T
10130,Galaxy Angel II: Zettairyouiki no Tobira,2006,12,321,
10131,Hyakumanton no Bara Bara,2010,12,4,
10132,Braid,2009,2,526,E10+
10133,Hajime no Ippo: The Fighting,2002,10,183,
10134,Spectral Souls: Resurrection of the Ethereal Empires,2005,4,326,T
10135,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,2010,11,326,
10136,Syberia II,2004,11,6,T
10137,Hyakka Hyakurou: Sengoku Ninpoujou,2016,11,57,
10138,Motor Trend presents Lotus Challenge,2003,3,362,E
10139,Bleach DS 4th: Flame Bringer,2009,9,9,
10140,Pacific Liberator,2009,9,73,T
10141,Thomas and Friends: Steaming around Sodor,2015,9,127,
10142,Black Rose Valkyrie,2016,4,326,
10143,Turn It Around,2006,9,12,E
10144,Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,2009,11,37,
10145,The King of Fighters Portable 94~98: Chapter of Orochi,2010,10,230,
10146,Nisenochigiri: Omoide no Saki e,2011,11,326,
10147,Jack Keane,2008,11,209,T
10148,Girls Only,2010,8,283,
10149,Overcooked,2016,9,478,E
10150,In Cold Blood,2000,11,4,
10151,Farm Frenzy,2008,12,238,E
10152,Kamigami no Asobi,2013,11,321,
10153,Kong: King of Atlantis,2005,9,29,E
10154,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,2005,9,15,
10155,Kidou Senshi V Gundam,1994,9,26,
10156,Cartoon Network Battle Crashers,2016,9,468,E10+
10157,Wrestle Angels: Survivor 2,2008,10,527,
10158,Tsuku Monogatari,2011,11,239,
10159,Vitamin Z,2009,11,57,
10160,Teddy Together,2016,8,1,
10161,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,2010,11,458,
10162,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,2011,11,78,
10163,Harukanaru Toki no Naka de 5: Kazahanaki,2012,4,211,
10164,The Island of Dr. Frankenstein,2009,11,218,E
10165,Nobunaga no Yabou DS 2,2008,12,48,
10166,The IdolM@ster: Gravure For You! Vol. 6,2012,9,26,
10167,Metal Saga: Hagane no Kisetsu,2006,4,87,
10168,Animaniacs: The Great Edgar Hunt,2005,2,155,E
10169,SingStar Fussballhits,2010,6,4,
10170,Dream Club Zero Portable,2011,8,57,
10171,Mystery Trackers: The Void,2011,5,79,
10172,Battle Arena Toshinden URA,1995,10,9,
10173,Betty Boops Double Shift,2007,5,83,E
10174,Labyrinth Cross Blood: Infinity,2013,4,480,
10175,SingStar Chartbreaker,2009,6,4,
10176,Super Duper Sumos,2003,9,39,E
10177,CID The Dummy,2009,2,59,E10+
10178,UK Truck Simulator,2010,8,102,
10179,Botanicula,2012,11,412,
10180,MechAssault: Phantom War,2006,8,35,T
10181,101-in-1 Sports Party Megamix,2010,1,261,E10+
10182,The Settlers II 10th Anniversary,2006,9,6,
10183,The Last Guy,2009,9,4,E10+
10184,Akane Iro ni Somaru Saka Parallel,2008,11,528,
10185,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,2011,11,78,
10186,Monster Hunter Frontier Online: Forward 1,2011,4,13,
10187,Rose to Tasogare no Kojou,2016,9,131,
10188,Timeshock! Pro Pinball,1998,6,86,
10189,D1 Professional Drift Grand Prix Series,2005,3,529,E10+
10190,Little Bears,2009,8,77,E
10191,Starry ? Sky: In Winter,2011,6,430,
10192,Xblaze: Lost Memories,2015,11,221,M
10193,Cossacks: European Wars,2001,12,530,T
10194,Rush Hour,1997,6,84,
10195,Pro Cast Sports Fishing,2003,1,13,E
10196,Gintama: Banji Oku Chuubu!,2007,9,26,
10197,Saka Agari Hurricane Portable,2011,11,78,
10198,Negima!? Dream Tactic Yumemiru Otome Princess,2007,12,15,
10199,Rugby League Live,2010,1,223,
10200,Dakar 2: The Worlds Ultimate Rally,2003,3,31,
10201,1000 Cooking Recipes from ELLE \xc3\xa0 table,2010,6,1,
10202,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",2011,6,326,
10203,Carmageddon: Max Damage,2016,9,531,M
10204,Dave Mirra Freestyle BMX 3,2002,1,31,E
10205,Warhammer: Mark of Chaos,2006,12,41,M
10206,Eco Creatures: Save The Forest,2007,11,69,E
10207,Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,2009,11,441,
10208,Dragon Tamer: Sound Spirit,2007,4,26,
10209,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,2011,9,26,
10210,Kiniro no Corda 2 f Encore,2009,4,48,
10211,La Pucelle: Ragnarok,2009,4,131,
10212,Darius II,1995,7,93,
10213,Bleach: Soul Carnival 2,2009,10,4,
10214,ParaParaParadise,2001,6,15,
10215,Tiger & Bunny: On-Air Jack!,2012,9,26,
10216,Eureka Seven AO: Jungfrau no Hanabanatachi,2012,9,26,
10217,Battlefield Vietnam,2004,7,7,T
10218,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,2007,10,56,
10219,Warship Gunner 2,2006,8,48,T
10220,Gotcha Force,2003,7,13,E
10221,The Peanuts Movie: Snoopys Grand Adventure,2015,9,5,E
10222,The Perfect Golf,1995,1,265,
10223,Wrestle Kingdom,2006,10,529,
10224,Demon Driver: Time to Burn Rubber!,2003,3,155,
10225,Age of Conan: Rise of the Godslayer,2010,4,293,M
10226,Secrets of the Titanic,2012,9,127,
10227,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,2006,11,15,
10228,Prince of Persia (2008),2008,9,6,
10229,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,2013,10,221,
10230,Brothers Conflict: Passion Pink,2012,9,326,
10231,Emily Archer and the Curse of Tutankhamun,2011,11,92,E10+
10232,Kuryuu Youma Gakuenki Recharge,2006,11,89,
10233,My Frogger: Toy Trials,2006,9,15,E
10234,Jet Grind Radio,2003,9,9,E
10235,AMNESIA World,2014,11,326,
10236,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,2009,9,91,
10237,Magicka,2011,4,322,T
10238,The Adventures of Lomax,1996,2,84,
10239,Under the Skin,2004,9,13,T
10240,Kabu Trader Shun,2007,9,13,
10241,Poy Poy,1997,9,15,
10242,Hermie Hopperhead: Scrap Panic,1995,2,4,
10243,DrumMania 7th Mix,2001,8,15,
10244,Runabout 3: Neo Age,2002,3,178,
10245,Guild Wars: Nightfall,2006,4,42,T
10246,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,2010,11,452,
10247,Sengoku Efuda Yuugi: Hototogisu Tairan,2010,12,400,
10248,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,2007,1,215,
10249,Senran Kagura: Bon App\xc3\xa9tit!,2014,6,105,
10250,Touch Shot! Love Application,2012,11,273,
10251,Nanotek Warrior,1997,7,18,
10252,Galileo,2008,11,57,
10253,Captain Tsubasa J: The Way to World Youth,1995,1,26,
10254,Renegade Racers,1999,3,118,
10255,The Legend of Korra (3DS),2014,12,5,
10256,The Sims 2: Bon Voyage,2007,8,7,T
10257,AniMates!,2007,8,532,E
10258,Franklin the Turtle,2005,6,103,
10259,My Ballet Studio,2009,8,12,E
10260,Age of Empires III: Gold Edition,2007,12,2,T
10261,Gauntlet / Rampart,2005,6,83,E
10262,River King: Wonderful Journey,2005,1,12,
10263,RollerCoaster Tycoon 2: Triple Thrill Pack,2003,12,11,E
10264,Lets Dance with Mel ,2011,1,198,T
10265,Battlefield 2142,2006,7,7,T
10266,Justice League Heroes: The Flash,2006,9,22,E10+
10267,Pop Cutie! Street Fashion Simulation (JP sales),2008,8,48,
10268,Bae Yong-joon to Manabu Kankokugo DS,2009,6,57,
10269,World War II Combat: Road To Berlin,2006,7,426,M
10270,Metal Saga,2005,4,87,T
10271,Divinity II: Flames of Vengeance,2010,4,240,M
10272,Blade Arcus from Shining EX,2015,10,9,
10273,Imagine: Sweet 16,2010,8,6,E
10274,Last Escort 2: Shinya no Amai Toge,2008,11,57,
10275,Popn Music 13 Carnival,2006,8,15,
10276,Hakuoki: Shinkai - Hana no Shou,2016,11,326,
10277,Monster Mayhem: Build and Battle,2009,8,204,E10+
10278,Tokushu Houdoubu,2012,11,131,
10279,My DoItAll,2009,6,99,E
10280,Shakugan no Shana,2006,11,421,
10281,Kawasaki Snowmobiles,2008,3,141,E
10282,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,2008,9,133,
10283,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,2015,11,26,
10284,Senjou no Waltz,2014,11,326,
10285,HotBrain,2007,5,39,
10286,X3: Terran Conflict,2008,8,41,T
10287,The King of Fighters: Maximum Impact - Maniax,2004,10,249,
10288,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,2011,11,326,
10289,Hankou Shashin,1996,11,158,
10290,Marker Man Adventures,2009,2,35,E
